Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.733995,-0.0485346,-0.0410742,0.00045363,0.000118333,-3.99125,13.0643,-14.8415,5.77948,0.296048,-0.00676655,-0.00283703,3.70527e-05,-1.13883,3.67657,-4.14196,1.60393,0.3,5.52241e-17,1.23475e-17,-1.01756e-16,-1.32519e-16,1.44563e-14,-3.69603e-17,-7.00888e-17,0,0,0,0,0,0,0,0
0.733995,-0.111041,-0.0387012,0.00107612,0.000130172,-3.65232,11.9662,-13.6017,5.2987,0.278693,-0.0154033,-0.00269247,4.28827e-05,-1.97087,6.40101,-7.2376,2.80956,0.3,2.26092e-17,6.76884e-17,-7.11282e-17,1.32429e-15,-4.7085e-15,5.6079e-15,-2.24945e-15,0,0,0,0,0,0,0,0
0.72668,-0.168356,-0.0344671,0.00161976,0.00010819,-3.30123,10.9371,-12.5656,4.94656,0.248307,-0.0233777,-0.00238988,7.79311e-05,-2.8451,9.35759,-10.704,4.20144,0.3,-3.24573e-17,1.31296e-17,2.11044e-17,-1.10422e-15,3.82954e-15,-4.45797e-15,1.76024e-15,0,0,0,0,0,0,0,0
0.733995,-0.217799,-0.0286435,0.00209995,9.3096e-05,-2.48746,8.17326,-9.30634,3.62953,0.20631,-0.0302341,-0.00198938,9.58971e-05,-3.3222,10.8336,-12.2796,4.77467,0.3,3.87745e-17,4.03828e-17,-2.1147e-17,2.46245e-15,-8.63715e-15,1.01592e-14,-4.03619e-15,0,0,0,0,0,0,0,0
0.72668,-0.257057,-0.021471,0.00247667,6.84935e-05,-1.80137,5.99679,-6.9094,2.72511,0.154666,-0.0356875,-0.0014899,0.000115152,-3.96833,13.0852,-14.9909,5.89017,0.3,-7.17079e-17,-2.17154e-17,4.11624e-17,2.76656e-15,1.08818e-15,-1.80816e-14,1.12105e-16,0,0,0,0,0,0,0,0
0.733995,-0.284296,-0.0132987,0.00273983,4.29349e-05,-0.862648,2.86906,-3.29026,1.28929,0.0957905,-0.0394677,-0.000923343,0.000126567,-4.05959,13.2642,-15.0523,5.85736,0.3,1.26571e-16,4.22142e-17,-1.51908e-16,-3.00862e-15,-3.98504e-16,-1.09739e-14,9.14815e-17,0,0,0,0,0,0,0,0
0.72668,-0.298241,-0.00450273,0.00287397,1.43394e-05,0.0313986,-0.0518663,0.0237915,5.57432e-15,0.0324357,-0.0414042,-0.000312424,0.000133052,-4.35794,14.3938,-16.5066,6.49002,0.3,-9.64886e-17,5.55993e-17,5.81704e-17,4.26201e-15,-4.13247e-15,1.6453e-14,-2.31067e-15,0,0,0,0,0,0,0,0
0.709915,-0.298241,0.00450273,0.00287397,-1.43394e-05,1.0827,-3.60378,4.19038,-1.67575,-0.0324357,-0.0414042,0.000312424,0.000133052,-4.75896,16.102,-18.9103,7.61306,0.3,7.78876e-17,5.99852e-18,-1.04927e-16,-6.36735e-15,-2.89771e-15,-2.46442e-14,-1.63433e-15,0,0,0,0,0,0,0,0
0.726832,-0.284296,0.0132987,0.00273983,-4.29349e-05,1.85647,-6.08344,6.94257,-2.72062,-0.0957905,-0.0394677,0.000923343,0.000126567,-3.93795,13.0256,-14.9494,5.88046,0.3,-1.34595e-18,6.78027e-17,-6.37089e-18,2.683e-15,-9.58206e-15,1.14678e-14,-4.62716e-15,0,0,0,0,0,0,0,0
0.709915,-0.257057,0.021471,0.00247667,-6.84935e-05,2.98085,-10.0317,11.7432,-4.71746,-0.154666,-0.0356875,0.0014899,0.000115152,-3.86452,13.1006,-15.4031,6.20584,0.3,-6.84099e-17,8.17501e-18,4.85627e-17,4.38999e-15,9.88079e-15,-1.20544e-14,4.96416e-15,0,0,0,0,0,0,0,0
0.726832,-0.217799,0.0286435,0.00209995,-9.3096e-05,3.33842,-10.9907,12.5782,-4.9384,-0.20631,-0.0302341,0.00198938,9.58971e-05,-2.79444,9.26722,-10.6524,4.19451,0.3,6.88516e-17,1.15174e-17,-4.03945e-17,-3.73367e-15,2.20841e-15,1.43116e-14,1.35344e-15,0,0,0,0,0,0,0,0
0.726832,-0.168356,0.0344671,0.00161976,-0.00010819,3.86098,-12.7253,14.5734,-5.72432,-0.248307,-0.0233777,0.00238988,7.79311e-05,-2.01159,6.68858,-7.70033,3.03524,0.3,-8.76843e-17,1.1273e-17,1.16541e-16,5.1935e-15,-7.37357e-15,2.02195e-14,-3.78366e-15,0,0,0,0,0,0,0,0
0.709915,-0.111041,0.0387012,0.00107612,-0.000130172,4.71195,-15.9154,18.6718,-7.51181,-0.278693,-0.0154033,0.00269247,4.28827e-05,-1.27232,4.35711,-5.15381,2.08473,0.3,4.98251e-17,6.52931e-18,1.98396e-17,1.19678e-15,-4.53999e-15,5.74954e-15,-2.43561e-15,0,0,0,0,0,0,0,0
0.726832,-0.0485346,0.0410742,0.00045363,-0.000118333,4.34837,-14.3556,16.457,-6.46853,-0.296048,-0.00676655,0.00283703,3.70527e-05,-0.204857,0.729044,-0.872008,0.352239,0.3,-1.50129e-17,5.82368e-17,7.39137e-18,6.24438e-16,-2.31987e-15,2.88596e-15,-1.20552e-15,0,0,0,0,0,0,0,0
0.709915,0.0162417,0.0416462,-0.000123821,-0.000165367,4.81171,-16.2792,19.1174,-7.69613,-0.29956,0.00232124,0.00292354,-4.30314e-05,0.824731,-2.73321,3.16946,-1.2651,0.3,-9.83252e-18,1.77045e-17,-5.28864e-17,-1.25223e-15,4.44274e-15,-5.27701e-15,2.11795e-15,0,0,0,0,0,0,0,0
0.708391,0.0802585,0.0399931,-0.000849344,-5.50887e-05,4.56569,-15.4864,18.2305,-7.35627,-0.289065,0.0109877,0.00270009,4.73285e-05,1.85452,-6.22376,7.27976,-2.92497,0.3,3.87305e-17,2.35833e-17,-9.76678e-17,-3.98216e-16,1.23255e-15,-1.24615e-15,4.23167e-16,0,0,0,0,0,0,0,0
0.710829,0.140523,0.037115,-0.00117781,-0.000289629,4.00126,-13.5532,15.9186,-6.40618,-0.265054,0.0198668,0.00275277,-0.000255703,2.75692,-9.27279,10.8449,-4.35193,0.3,2.62108e-17,6.06586e-17,-7.32408e-17,1.20365e-15,-4.4528e-15,5.51223e-15,-2.29332e-15,0,0,0,0,0,0,0,0
0.726994,0.194216,0.0310034,-0.00228115,0.000296168,2.95517,-9.77202,11.2136,-4.41048,-0.228649,0.02613,0.00174219,0.000361699,3.16442,-10.387,11.8664,-4.65344,0.3,-2.36372e-17,2.57254e-17,2.70703e-17,4.73127e-16,-1.60126e-15,1.81882e-15,-7.03491e-16,0,0,0,0,0,0,0,0
0.724613,0.238828,0.0269217,-0.00134972,-0.00100519,2.28099,-7.65209,8.86407,-3.51114,-0.181552,0.0350896,0.00282135,-0.00114715,3.83652,-12.7389,14.6684,-5.7877,0.3,-2.01534e-17,-3.14108e-17,1.19827e-17,-2.6088e-15,9.19333e-15,-1.08695e-14,4.34831e-15,0,0,0,0,0,0,0,0
0.71241,0.272273,0.0134932,-0.00484669,0.00208071,1.42232,-4.71608,5.47128,-2.18396,-0.125967,0.0332999,-0.00129133,0.00228316,4.47004,-14.8952,17.317,-6.91855,0.3,8.00472e-17,5.12185e-17,-4.29983e-17,-8.91182e-16,-2.24436e-14,-1.25982e-15,-1.10924e-14,0,0,0,0,0,0,0,0
0.786519,0.292986,0.0183728,0.00262885,-0.00476837,0.457088,-1.63292,1.86526,-0.707552,-0.0644911,0.0513057,0.00681021,-0.00542959,3.12201,-9.75363,10.4592,-3.8266,0.3,-1.62749e-16,-2.3858e-17,2.15513e-16,2.34487e-15,1.97519e-15,-4.15066e-15,-1.40911e-16,0,0,0,0,0,0,0,0
0.51189,0.3,-0.0251872,-0.0222721,0.00582728,-7.77702,36.3054,-58.864,32.7497,-7.34788e-17,0.0127226,-0.0229686,0.00554534,-0.559356,2.45488,-3.74158,1.97648,0.3,8.71313e-17,-2.94817e-16,-2.4267e-16,-1.13276e-15,1.1844e-13,-6.22907e-15,2.47576e-15,0,0,0,0,0,0,0,0
0.481884,0.266667,-0.0410077,0.00410591,0.00487071,-9.7272,48.5253,-84.0649,49.9113,-6.53145e-17,-0.00388234,0.00422205,0.0052598,0.225058,-1.02676,1.60915,-0.878848,0.3,2.2092e-17,5.98358e-18,-6.26363e-16,-5.53979e-16,1.97759e-15,-1.60073e-15,-2.43796e-16,0,0,0,0,0,0,0,0
0.480484,0.233333,-0.0360154,-0.0016597,-0.00219723,-10.1938,50.903,-88.2372,52.4457,-5.71502e-17,0.00160285,-0.00157367,-0.00259429,-0.0942196,0.42984,-0.672374,0.366746,0.3,1.42906e-17,1.33031e-17,-5.18132e-16,1.65887e-17,-3.60197e-16,1.1442e-15,-9.70695e-16,0,0,0,0,0,0,0,0
0.474649,0.2,-0.0376474,0.00100758,0.000444329,-10.6918,54.0206,-94.8194,57.0711,-4.89859e-17,-0.000687138,0.000667103,0.00113116,0.0425638,-0.196092,0.310313,-0.171302,0.3,3.57354e-18,1.61581e-17,-7.20108e-17,1.60749e-15,-8.66709e-15,1.57132e-14,-9.66675e-15,0,0,0,0,0,0,0,0
0.480484,0.166667,-0.0379869,-0.00113736,0.00100847,-10.1561,50.8519,-88.3045,52.5464,-4.08216e-17,0.00029563,-0.000286889,-0.000487486,-0.0173944,0.0793538,-0.124086,0.0676603,0.3,-1.44208e-17,-2.26431e-17,-4.13697e-17,-4.51907e-15,2.34336e-14,-4.04765e-14,2.34769e-14,0,0,0,0,0,0,0,0
0.474649,0.133333,-0.0354272,0.00212744,-0.00319434,-10.6381,53.4743,-93.5874,56.2293,-3.26572e-17,-0.000127036,0.000123749,0.000209518,0.00790267,-0.036459,0.0577569,-0.0319103,0.3,4.24744e-17,-7.62403e-20,-5.89147e-16,8.1231e-17,-2.78543e-15,9.10798e-15,-7.58482e-15,0,0,0,0,0,0,0,0
0.497684,0.1,-0.0421328,-0.00468358,0.00807111,-8.60602,42.0942,-71.02,40.9543,-2.44929e-17,5.41205e-05,-5.38385e-05,-8.92277e-05,-0.00279578,0.0124964,-0.0189883,0.0100377,0.3,3.72734e-17,2.28214e-16,-1.16204e-16,1.39231e-14,-7.16495e-14,1.23591e-13,-7.20082e-14,0,0,0,0,0,0,0,0
0.476303,0.0666667,-0.0262708,0.0109335,-0.0164579,-10.068,49.0252,-84.1847,49.9509,-1.63286e-17,-2.1968e-05,2.44882e-05,3.64744e-05,0.00151087,-0.00722215,0.0117277,-0.00659619,0.3,-1.31149e-16,-6.76069e-17,3.33791e-16,5.69206e-15,-1.03584e-13,1.75056e-15,1.38394e-13,0,0,0,0,0,0,0,0
0.554599,0.0333333,-0.0623258,-0.0193536,0.0686113,-4.8902,22.7893,-35.9635,19.1412,-8.16431e-18,6.53046e-06,-1.25546e-05,-6.5772e-06,-0.000310051,0.00150602,-0.00233596,0.0012176,0.3,1.56944e-16,-1.16417e-16,-7.72806e-16,-1.42109e-14,5.68434e-14,-1.13687e-13,5.68434e-14,0,0,0,0,0,0,0,0
