0.0,0.0,0.3
0.03333333333333333,0.0,0.3
0.06666666666666667,0.0,0.3
0.09999999999999999,0.0,0.3
0.13333333333333333,0.0,0.3
0.16666666666666666,0.0,0.3
0.19999999999999998,0.0,0.3
0.23333333333333328,0.0,0.3
0.26666666666666666,0.0,0.3
0.3,0.0,0.3
0.2298133329356934,0.19283628290596178,0.3
0.05209445330007912,0.2954423259036624,0.3
-0.14999999999999994,0.2598076211353316,0.3
-0.2819077862357725,0.10260604299770067,0.3
-0.2819077862357725,-0.1026060429977006,0.3
-0.15000000000000013,-0.2598076211353315,0.3
0.05209445330007899,-0.29544232590366243,0.3
0.22981333293569334,-0.19283628290596186,0.3
0.3,-7.347880794884119e-17,0.3
0.26666666666666666,-6.53144959545255e-17,0.3
0.23333333333333334,-5.715018396020982e-17,0.3
0.2,-4.898587196589413e-17,0.3
0.16666666666666666,-4.082155997157844e-17,0.3
0.13333333333333333,-3.265724797726275e-17,0.3
0.1,-2.4492935982947065e-17,0.3
0.06666666666666671,-1.6328623988631385e-17,0.3
0.033333333333333326,-8.164311994315686e-18,0.3
0.0,0.0,0.3
