0,-0.039473684210526314,0.3
0,-0.07894736842105263,0.3
0,-0.11842105263157894,0.3
0,-0.15789473684210525,0.3
0,-0.19736842105263158,0.3
0,-0.23684210526315788,0.3
0,-0.27631578947368424,0.3
0,-0.3157894736842105,0.3
0,-0.35526315789473684,0.3
0,-0.39473684210526316,0.3
0,-0.4342105263157895,0.3
0,-0.47368421052631576,0.3
0,-0.5131578947368421,0.3
0,-0.5526315789473685,0.3
0,-0.5921052631578947,0.3
0,-0.631578947368421,0.3
0,-0.6710526315789473,0.3
0,-0.7105263157894737,0.3
0,-0.75,0.3
0,-0.7894736842105263,0.3
0,-0.8289473684210527,0.3
0,-0.868421052631579,0.3
0,-0.9078947368421053,0.3
0,-0.9473684210526316,0.3
0,-0.9868421052631579,0.3
0,-1.0263157894736843,0.3
0,-1.0657894736842106,0.3
0,-1.1052631578947367,0.3
0,-1.1447368421052633,0.3
0,-1.1842105263157894,0.3
0,-1.2236842105263157,0.3
0,-1.263157894736842,0.3
0,-1.3026315789473686,0.3
0,-1.3421052631578947,0.3
0,-1.381578947368421,0.3
0,-1.4210526315789473,0.3
0,-1.4605263157894737,0.3
0,-1.5,0.3
